location,category,itemname,open_qty,qty_in_stock,cost_price,selling_price,totalcost
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 549",0,17,180.00,180.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 550",0,12,180.00,180.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 567/2W",0,0,300.00,300.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 575  LUMINO",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 601/1W",0,1,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 602/2W",0,14,230.00,230.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 606/1W BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7009",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7014",0,24,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7015",0,2,200.00,200.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7016",0,14,200.00,200.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7017",0,15,200.00,200.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7019",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7022",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7025",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7028",0,0,80.00,80.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7034",0,19,120.00,120.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7040",0,8,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 7045",0,0,80.00,80.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 8149",0,1,120.00,120.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 9035/1W",0,0,200.00,200.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 911 LUMINO",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 917",0,0,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 918(TRANCATED 3TUBES)",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 919(WH)",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 920",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 921",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT 922",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT AK-301 REFLECTOR",0,0,70.00,70.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT ANGLE 2723-1W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT ANGLE REFLECTOR 2189 BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT B2110",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT B2110 SV",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT B73004BB 409B",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT BASKET 100W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT BASKET 20/24W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT BASKET OVAL",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT BASKET ROUND",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT C 63-4",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT C0906/ B FLAT",0,5,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT C1241 BLK(OLD STK)",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT COND 10.250(ITALY)",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT CONDUIT",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT CONDUIT SIMODIC",0,28,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT CONDUIT SIMODIC BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT CONDUIT SIMODIC WH 5052",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT ELEPHANT",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT FITTING PLASTIC EMKAY",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT FITTING SZ-550 LUMINO",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT FLAT FUMAGALLI",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT FLAT PLASTIC",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT FLAT SZ3238 SB",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT GLASS 3LINES",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT GU10  UP/DOWN",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT HW 497-1",0,6,250.00,250.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT IP54 OVAL AKA TONY",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT IP65 5EYE WATERPROOF V-MAX",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT KF6082 BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT LAMP DOUBLE 6W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT LAMP SINGLE 3W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT MANISH 20709M/W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT MD-WL 16900L-2 MODI",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT MOSQUE SZ3238 BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT OVAL 22W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLAST 24W ROUND MODI",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC 3LINES",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC BORSAN",0,-200,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC MIRSA",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC(IP65)  24W OVAL",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT PLASTIC(OLD STK)",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT RECESS/CONDUIT",0,0,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT REFLECTOR 2390",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT REFLECTOR ASH",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT REFLECTOR BRONSE KINGLUX",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT RT 100H",0,0,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT S1 2084",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT SZ3226",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT SZ3237 BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT SZ3238 BLK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT UP/DOWN",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT UP/DOWN 4040",0,0,0.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT UP/DOWN FIT",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT UP/DOWN V-TAC",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT UP/DOWN V-WAX",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT W11002/1W",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA 24-13",0,0,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-012",0,22,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-013",0,11,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-015",0,82,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-016",0,58,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-017",0,1,280.00,280.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2410-018",0,36,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2509-014",0,18,150.00,150.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2509-033",0,20,120.00,120.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHT YA2509-034",0,17,120.00,120.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LIGHTSZ3237 BK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LITE FITTING GU10 MODI UP/D",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LITE REFFLECTOR UP/D BRONCE",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WALL LITE12191-2  REFLECTOR UP/D",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WATER HEATER 20A ZENITH UK",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WATERPROOF DOUBLE  SKT RR",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WELLS BULB",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WELLSPLUS ENERGY BULB",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WILCO 1G",0,0,15.00,15.00,0.00
"MODERN DREAM A","ACCESSORIES","WILCO 2G",0,80,15.00,15.00,0.00
"MODERN DREAM A","ACCESSORIES","WILCO 3G",0,60,20.00,20.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK  1G 2W SILVER",0,0,35.00,35.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK  SINGLE SILVER",0,0,40.00,40.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK 2G BLACK",0,3,45.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK 2G WHITE",0,1,35.00,35.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK FATHER FATHER 2G",0,0,45.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK FATHER FATHER 3G",0,10,45.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN LEGACY 1G",0,10,45.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN LEGASY SINGLE",0,1,50.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN ROSE 15AM",0,0,70.00,70.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN ROSE 1G",0,6,40.00,40.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN ROSE A/C",0,10,70.00,70.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN ROSE DOUBLE",0,0,0.00,60.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER 15A",0,9,70.00,70.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER 1G 2W",0,0,0.00,30.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER 2G",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER 3G",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER DOUBLE",0,0,0.00,0.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK QUEEN SILVER SINGLG",0,0,0.00,40.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK ROSE GOLD TV",0,0,0.00,40.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK SMART SLIM TV SOCKET",0,10,45.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","WINLUK TEL SOCK BLACK",0,8,50.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH   3G  BLACK",0,4,50.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH   A/C   GOLD",0,4,70.00,70.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH   A/C  BLACK",0,10,80.00,80.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH  SINGLE BLACK",0,9,50.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GLOSSY BLACK 2G",0,0,0.00,40.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GLOSSY BLACK 3G",0,0,0.00,45.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GLOSSY BLACK SINGLE",0,0,0.00,35.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GOLD  TV SOCKET",0,20,50.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GOLD 15AMS",0,0,0.00,50.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GOLD 3G",0,0,0.00,35.00,0.00
"MODERN DREAM A","ACCESSORIES","ZENITH GOLD SINGLE",0,10,50.00,50.00,0.00
"MODERN DREAM A","CABLE","2.5X3 COREFLEX",0,0,1500.00,1500.00,0.00
"MODERN DREAM A","CABLE","CEILING LIGHT YA2410-003",0,9,300.00,300.00,0.00
"MODERN DREAM A","CABLE","ITALIAN  GATE LITE  S/S",0,5,350.00,350.00,0.00
"MODERN DREAM A","CABLE","ITALIAN  GATE LITE B/S",0,23,350.00,350.00,0.00
"MODERN DREAM A","CABLE","PAR 38 BULB 120W VETO",0,6,50.00,50.00,0.00
"MODERN DREAM A","CABLE","ROAD SIDE LAMP",0,12,0.00,90.00,0.00
"MODERN DREAM A","CABLE","VINI TAPE",0,10,10.00,10.00,0.00
"MODERN DREAM A","MAINSWITCH","3X3 CONDUIT BOX PLASTIC(ORIGINAL)",0,0,10.00,10.00,0.00
"MODERN DREAM A","MAINSWITCH","3X6 CONDUIT BOX PLASTIC(ORIGINAL)",0,5,12.00,12.00,0.00
"MODERN DREAM A","MAINSWITCH","HAVELLS 100AMP TPN",0,1,1100.00,1100.00,0.00
"MODERN DREAM A","MAINSWITCH","HAVELLS 4WAY SPN",0,1,600.00,600.00,0.00
"MODERN DREAM A","MAINSWITCH","HAVELLS 6WAY SPN",0,0,650.00,650.00,0.00
"MODERN DREAM A","MAINSWITCH","HAVELLS 8WAY  SPN",0,-1,750.00,750.00,0.00
"MODERN DREAM A","MAINSWITCH","SPOT LED LIGHT 1W RUI FI",0,27,30.00,30.00,0.00
"MODERN DREAM A","MAINSWITCH","SPOT LED LIGHT 3W PHILIPS",0,3,40.00,40.00,0.00
"MODERN DREAM A","PIPE","12W LED OPTIMIST FRUSTER/FRAM",0,55,60.00,60.00,0.00
"MODERN DREAM A","PIPE","15W  LED OPTIMIST",0,24,70.00,70.00,0.00
"MODERN DREAM A","PIPE","15WATTS OPTIMIST FROSTED/FRAM",0,32,70.00,70.00,0.00
"MODERN DREAM A","PIPE","17W SURFACE PHILLIPS/COND",0,12,170.00,170.00,0.00
"MODERN DREAM A","PIPE","20W   LED OPTIMIST",0,10,80.00,80.00,0.00
"MODERN DREAM A","PIPE","20W SURFACE LED OPTICM SENSOR",0,-1,150.00,150.00,0.00
"MODERN DREAM A","PIPE","2FT LED DIFFUSER 20W  V-TAC",0,5,70.00,70.00,0.00
"MODERN DREAM A","PIPE","2FT T8 TUBE VETO",0,0,15.00,15.00,0.00
"MODERN DREAM A","PIPE","2POLE  BREAKER  NADER",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","3X6 COOKER UNIT CLIPSAL METAL",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","40W OPTIMIST LED COND",0,3,150.00,150.00,0.00
"MODERN DREAM A","PIPE","4FT LED DIFFUSER  COMPLETE 20W",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","4FT T8 LED TUBE 30W RR",0,20,40.00,40.00,0.00
"MODERN DREAM A","PIPE","600X600 LED PANE LIGT 40W  FRATER",0,24,280.00,280.00,0.00
"MODERN DREAM A","PIPE","ADMORE CORDLESS DOORBELL",0,0,300.00,300.00,0.00
"MODERN DREAM A","PIPE","AKI MR15 SPOTING BULB",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","ANGLE GATE LIGHT 50 64",0,0,130.00,130.00,0.00
"MODERN DREAM A","PIPE","ANGLE GATE LIGHT 7031",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","ANGLE GATE LIGHT 7034",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","AURA  FAN",0,5,470.00,470.00,0.00
"MODERN DREAM A","PIPE","BAJAJ  ENERGON",0,9,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","BAJAJ CRUZAIR",0,0,600.00,600.00,0.00
"MODERN DREAM A","PIPE","BAJAJ EURO FAN",0,1,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","BAJAJ NOVELLA",0,0,650.00,650.00,0.00
"MODERN DREAM A","PIPE","BAJAJ REGAL LONG",0,-1,450.00,450.00,0.00
"MODERN DREAM A","PIPE","BAJAJ REGAL MEDIUM",0,2,450.00,450.00,0.00
"MODERN DREAM A","PIPE","BAJAJ REGAL SHORT",0,0,420.00,420.00,0.00
"MODERN DREAM A","PIPE","BAJAJ STYLO",0,9,900.00,900.00,0.00
"MODERN DREAM A","PIPE","CAT 6 CABLE 305M LECXO INDOOR",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CAT 6 CABLE 305M LECXO OUTDOOR",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT  4070-400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 3HOLDERS 3LOCKERS",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4021/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4038-500",0,6,700.00,700.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4039-500",0,2,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4043-500",0,3,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4044-500",0,8,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4045-500",0,5,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4046-500",0,5,1000.00,1000.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4054/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4056/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4059-400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4061/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4062/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4064-400",0,5,300.00,300.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4065400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4075-400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 4078/400",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 6050",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 6051",0,23,150.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 6053",0,15,130.00,130.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 7034/2C",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT 8012",0,0,200.00,200.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -1",0,8,500.00,500.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -2",0,0,200.00,200.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -3",0,601,600.00,600.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -4",0,0,450.00,450.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -8",0,1,600.00,600.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA -C",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA- 9",0,13,350.00,350.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA-5",0,6,700.00,700.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA-6",0,6,450.00,450.00,0.00
"MODERN DREAM A","PIPE","CEILING LIGHT YA-7",0,0,500.00,500.00,0.00
"MODERN DREAM A","PIPE","CHADALIER 99004/5",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CHANDALIER LIGHT 9045-6",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 4010-5P",0,0,1200.00,1200.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 4082-3P",0,4,550.00,550.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 4082-5P",0,0,1200.00,1200.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 4092-3P",0,4,500.00,500.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 4092-5P",0,4,1200.00,1200.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER 60032",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER LIGHT 14637/5",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CHANDELIER LIGHT 8201/3",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CIRCULAR  COVER B/G",0,452,5.00,5.00,0.00
"MODERN DREAM A","PIPE","CIRCULAR BOX",0,34,4.00,4.00,0.00
"MODERN DREAM A","PIPE","CLIPSAL STRIAGHT LAMP",0,0,0.00,18.00,0.00
"MODERN DREAM A","PIPE","CLIPSAL TIMER SWITCH",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CONDUIT 3X6",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 1161",0,0,180.00,180.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 32252/1A",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 4009-1W",0,19,150.00,150.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 4081-W",0,17,80.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 78094/1W",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 9077",0,12,100.00,100.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 9078",0,12,150.00,150.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT 9119",0,22,100.00,100.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT B289/1",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT HALF MOON",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT YA -14",0,0,150.00,150.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT YA-10",0,18,200.00,200.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT YA-11",0,13,200.00,200.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT YA-12",0,15,150.00,150.00,0.00
"MODERN DREAM A","PIPE","CORNER LIGHT YA-13",0,8,200.00,200.00,0.00
"MODERN DREAM A","PIPE","CROMPTON ANTI DUST",0,1,650.00,650.00,0.00
"MODERN DREAM A","PIPE","CROMPTON FAN REGULATOR",0,20,55.00,55.00,0.00
"MODERN DREAM A","PIPE","DOOR BELL MILANO",0,0,150.00,150.00,0.00
"MODERN DREAM A","PIPE","DOOR BELL PANASONIC",0,0,200.00,200.00,0.00
"MODERN DREAM A","PIPE","DOOR BELL SCHNEIDER",0,0,250.00,250.00,0.00
"MODERN DREAM A","PIPE","EMKAY  ITALIAN GATE LIGHT B/S",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","EMKAY MOSQUITO TUBE 15W",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","EMKAY MOSQUITO TUBE 20W",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","EXTENSION REXTON  USB",0,0,200.00,200.00,0.00
"MODERN DREAM A","PIPE","FAN CAPACITOR",0,0,18.00,18.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT 3041",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT 3060",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT 3061",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT 3068",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT 3069",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT YA-15",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT YA-16",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT YA-17",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FAN WITH LIGHT YA-18",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FLOOD LED LIGHT 50W REXTON",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FLOODLIGHT 50W BAXTON",0,2,300.00,300.00,0.00
"MODERN DREAM A","PIPE","FSL 2FT T8 LED FIT",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","FSL LED BULB 20W",0,0,40.00,40.00,0.00
"MODERN DREAM A","PIPE","FSL LED BULB 30W",0,0,30.00,30.00,0.00
"MODERN DREAM A","PIPE","FSL LED BULB 40W",0,0,40.00,40.00,0.00
"MODERN DREAM A","PIPE","FSL LED E-14 CADLE BULB 6W",0,0,10.00,10.00,0.00
"MODERN DREAM A","PIPE","FULU 24W ENERGY 18W",0,0,0.00,0.00,0.00
"MODERN DREAM A","PIPE","G4 LED CAPSULE BULB",0,1,25.00,25.00,0.00
